key,name,description,attached to,layer,type,kind,url
humanities,Humanities,,,0,,group,https://en.wikipedia.org/wiki/Humanities
applied-science.medicine-and-health.surgery.bariatric-surgery,Bariatric surgery,,Surgery|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Bariatric_surgery
applied-science.medicine-and-health.surgery.cardiothoracic-surgery,Cardiothoracic surgery,,Surgery|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Cardiothoracic_surgery
applied-science.medicine-and-health.surgery.neurosurgery,Neurosurgery,,Surgery|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Neurosurgery
applied-science.medicine-and-health.surgery.orthoptics,Orthoptics,,Surgery|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Orthoptics
applied-science.medicine-and-health.surgery.orthopedic-surgery,Orthopedic surgery,,Surgery|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Orthopedic_surgery
applied-science.medicine-and-health.surgery.plastic-surgery,Plastic surgery,,Surgery|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Plastic_surgery
applied-science.medicine-and-health.surgery.trauma-surgery,Trauma surgery,,Surgery|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Trauma_surgery
applied-science.medicine-and-health.surgery.traumatology,Traumatology,,Surgery|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Traumatology
applied-science.medicine-and-health.surgery.anesthesiology,Anesthesiology,,Surgery|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Anesthesiology
applied-science.medicine-and-health.traditional-medicine,Traditional medicine,,Medicine and health|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Traditional_medicine
applied-science.medicine-and-health.urology,Urology,,Medicine and health|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Urology
applied-science.medicine-and-health.urology.andrology,Andrology,,Urology|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Andrology
applied-science.medicine-and-health.veterinary-medicine,Veterinary medicine,,Medicine and health|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Veterinary_medicine
applied-science.medicine-and-health.cosmetology,Cosmetology,,Medicine and health|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Cosmetology
applied-science.medicine-and-health.cleaning,Cleaning,,Medicine and health|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Cleaning
applied-science.medicine-and-health.decontamination,Decontamination,,Medicine and health|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Decontamination
applied-science.medicine-and-health.sterilization-microbiology,Sterilization (microbiology),,Medicine and health|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Sterilization_(microbiology)
applied-science.medicine-and-health.sports-medicine-2,Sports medicine,,Medicine and health|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Sports_medicine
applied-science.military-sciences,Military sciences,,Applied science|0,1,S,discipline,https://en.wikipedia.org/wiki/Military_science
applied-science.military-sciences.amphibious-warfare,Amphibious warfare,,Military sciences|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Amphibious_warfare
applied-science.military-sciences.artillery,Artillery,,Military sciences|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Artillery
applied-science.military-sciences.battlespace,Battlespace,,Military sciences|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Battlespace
applied-science.military-sciences.battlespace.air,Air,,Battlespace|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Aerial_warfare
applied-science.military-sciences.battlespace.information,Information,,Battlespace|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Information_warfare
applied-science.military-sciences.battlespace.land,Land,,Battlespace|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Ground_warfare
applied-science.military-sciences.battlespace.sea,Sea,,Battlespace|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Naval_warfare
applied-science.military-sciences.battlespace.space,Space,,Battlespace|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Space_warfare
applied-science.military-sciences.campaigning,Campaigning,,Military sciences|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Military_campaign
applied-science.military-sciences.military-engineering,Military engineering,,Military sciences|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Military_engineering
applied-science.military-sciences.doctrine,Doctrine,,Military sciences|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Doctrine
applied-science.military-sciences.espionage,Espionage,,Military sciences|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Espionage
applied-science.military-sciences.game-theory,Game theory,,Military sciences|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Game_theory
applied-science.military-sciences.grand-strategy,Grand strategy,,Military sciences|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Grand_strategy
applied-science.military-sciences.grand-strategy.containment,Containment,,Grand strategy|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Containment
applied-science.military-sciences.grand-strategy.limited-war,Limited war,,Grand strategy|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Limited_war
applied-science.military-sciences.grand-strategy.military-science,Military science,,Grand strategy|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Military_science
applied-science.military-sciences.grand-strategy.philosophy-of-war,Philosophy of war,,Grand strategy|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Philosophy_of_war
applied-science.military-sciences.grand-strategy.strategic-studies,Strategic studies,,Grand strategy|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Strategic_studies
applied-science.military-sciences.grand-strategy.chess,Chess,,Grand strategy|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Chess
applied-science.military-sciences.grand-strategy.total-war,Total war,,Grand strategy|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Total_war
applied-science.military-sciences.grand-strategy.war,War,,Grand strategy|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/War
applied-science.military-sciences.leadership,Leadership,,Military sciences|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Leadership
applied-science.military-sciences.logistics,Logistics,,Military sciences|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Military_logistics
applied-science.military-sciences.logistics.materiel,Materiel,,key:applied-science.military-sciences.logistics|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Materiel
applied-science.military-sciences.logistics.supply-chain-management,Supply chain management,,key:applied-science.military-sciences.logistics|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Military_supply_chain_management
applied-science.military-sciences.military-operation,Military operation,,Military sciences|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Military_operation
applied-science.military-sciences.military-history,Military history,,Military sciences|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Military_history
applied-science.military-sciences.military-history.prehistoric,Prehistoric,,Military history|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Prehistoric_warfare
applied-science.military-sciences.military-history.ancient,Ancient,,Military history|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Ancient_warfare
applied-science.military-sciences.military-history.medieval,Medieval,,Military history|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Medieval_warfare
applied-science.military-sciences.military-history.early-modern,Early modern,,Military history|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Early_modern_warfare
applied-science.military-sciences.military-history.industrial,Industrial,,Military history|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Industrial_warfare
applied-science.military-sciences.military-history.modern,Modern,,Military history|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Modern_warfare
applied-science.military-sciences.military-history.fourth-generation-warfare,Fourth-generation warfare,,Military history|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Fourth-generation_warfare
applied-science.military-sciences.military-intelligence,Military intelligence,,Military sciences|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Military_intelligence
applied-science.military-sciences.military-law,Military law,,Military sciences|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Military_law
applied-science.military-sciences.military-medicine,Military medicine,,Military sciences|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Military_medicine
applied-science.military-sciences.naval-science,Naval science,,Military sciences|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Naval_science
applied-science.military-sciences.naval-science.naval-engineering,Naval engineering,,Naval science|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Naval_engineering
applied-science.military-sciences.naval-science.naval-tactics,Naval tactics,,Naval science|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Naval_tactics
applied-science.military-sciences.naval-science.naval-architecture,Naval architecture,,Naval science|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Naval_architecture
applied-science.military-sciences.organization,Organization,,Military sciences|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Military_organization
applied-science.military-sciences.organization.command-and-control,Command and control,,Organization|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Command_and_control
applied-science.military-sciences.organization.doctrine,Doctrine,,Organization|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Doctrine
applied-science.military-sciences.organization.education-and-training,Education and training,,Organization|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Military_education_and_training
applied-science.military-sciences.organization.engineers,Engineers,,Organization|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Military_engineering
applied-science.military-sciences.organization.intelligence,Intelligence,,Organization|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Military_intelligence
applied-science.military-sciences.organization.ranks,Ranks,,Organization|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Military_rank
applied-science.military-sciences.organization.staff,Staff,,Organization|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Staff_(military)
applied-science.military-sciences.organization.technology-and-equipment,Technology and equipment,,Organization|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Military_technology
applied-science.military-sciences.organization.military-exercises,Military exercises,,Organization|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Military_exercises
applied-science.military-sciences.organization.military-simulation,Military simulation,,Organization|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Military_simulation
applied-science.military-sciences.organization.military-sports,Military sports,,Organization|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Military_sports
applied-science.military-sciences.strategy,Strategy,,Military sciences|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Strategy
applied-science.military-sciences.strategy.attrition,Attrition,,key:applied-science.military-sciences.strategy|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Attrition_warfare
applied-science.military-sciences.strategy.deception,Deception,,key:applied-science.military-sciences.strategy|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Military_deception
applied-science.military-sciences.strategy.defensive,Defensive,,key:applied-science.military-sciences.strategy|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Strategic_defence
applied-science.military-sciences.strategy.offensive,Offensive,,key:applied-science.military-sciences.strategy|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Offensive_(military)
applied-science.military-sciences.strategy.counter-offensive,Counter-offensive,,key:applied-science.military-sciences.strategy|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Counter-offensive
applied-science.military-sciences.strategy.maneuver,Maneuver,,key:applied-science.military-sciences.strategy|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Maneuver_warfare
applied-science.military-sciences.strategy.goal,Goal,,key:applied-science.military-sciences.strategy|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Strategic_goal_(military)
applied-science.military-sciences.strategy.naval,Naval,,key:applied-science.military-sciences.strategy|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Naval_strategy
applied-science.military-sciences.tactics,Tactics,,Military sciences|0,2,S,subdiscipline,https://en.wikipedia.org/wiki/Military_tactics
applied-science.military-sciences.tactics.aerial,Aerial,,Tactics|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Air_combat_manoeuvring
applied-science.military-sciences.tactics.battle,Battle,,Tactics|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Battle
applied-science.military-sciences.tactics.cavalry,Cavalry,,Tactics|0,3,S,subdiscipline,https://en.wikipedia.org/wiki/Cavalry_tactics
